取引No,会計日,会計時間,合計,小計,内消費税,現金,Pontaポイント(Airウォレット),クレジットカード(Airペイ),電子マネー(Airペイ),ポイント(POICHI for Airレジ),クレジットカード(Square),モバイル決済(モバイル決済 for Airレジ),金券合計,売掛合計,おつり,現金以外おつり不支払額,割引/割増,人数,商品点数,滞在時間,伝票名,レジID,レジ担当者名,カテゴリ名,メニュー名,種別１,種別２,価格,注文数量,割引/割増数量,割引/割増単価,単位,割引/割増合計額,ID,リソース名
RB0120170401183953000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","越乃景虎 名水仕込特別純米","","",680,1,0,0,-,0,A873BBE9BE1140C0B8E38BFA1049C43E,
RB0120170401183953000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","出羽桜 桜花 吟醸","","",780,1,0,0,-,0,A873BBE9BE1140C0B8E38BFA1049C43E,
RB0120170401183953000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,3,0,0,-,0,A873BBE9BE1140C0B8E38BFA1049C43E,
RB0120170401182416000,2017/04/01,20:01:21,11000,10400,814,0,0,0,0,0,0,0,0,11000,0,0,0,2,23,01:37:04,"カウンター12，カウンター13",0002,"中山 洋子","お造り","おまかせ刺身盛","","",2900,1,0,0,-,0,4DDDB149C1C940A9BC5CEA51AA39120E,"未設定"
RB0120170401182416000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","生ビール","","",500,3,0,0,-,0,4DDDB149C1C940A9BC5CEA51AA39120E,
RB0120170401182416000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり130","","",130,9,0,0,-,0,4DDDB149C1C940A9BC5CEA51AA39120E,
RB0120170401182416000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり350","","",350,4,0,0,-,0,4DDDB149C1C940A9BC5CEA51AA39120E,
RB0120170401182416000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","手巻330","","",330,1,0,0,-,0,4DDDB149C1C940A9BC5CEA51AA39120E,
RB0120170401182416000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","燗酒・冷や2合","","",780,3,0,0,-,0,4DDDB149C1C940A9BC5CEA51AA39120E,
RB0120170401182416000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,2,0,0,-,0,4DDDB149C1C940A9BC5CEA51AA39120E,
RB0120170401183146000,2017/04/01,20:21:07,9040,8500,669,0,0,0,0,0,0,0,0,9040,0,0,-8,2,20,01:49:21,"テーブル6",0002,"中山 洋子","お造り","活たこ刺","","",780,1,0,0,-,0,4F457A32FB1D425CBE8835C6690893E1,"未設定"
RB0120170401183146000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","しまあじ刺","","",780,1,0,0,-,0,4F457A32FB1D425CBE8835C6690893E1,
RB0120170401183146000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","かぶと焼","","",780,1,0,0,-,0,4F457A32FB1D425CBE8835C6690893E1,
RB0120170401183146000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物・煮物","レンコンはさみ揚","","",650,1,0,0,-,0,4F457A32FB1D425CBE8835C6690893E1,
RB0120170401183146000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり130","","",130,3,0,0,-,0,4F457A32FB1D425CBE8835C6690893E1,
RB0120170401183146000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり180","","",180,1,0,0,-,0,4F457A32FB1D425CBE8835C6690893E1,
RB0120170401183146000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり80","","",80,1,0,0,-,0,4F457A32FB1D425CBE8835C6690893E1,
RB0120170401183146000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり350","","",350,1,0,0,-,0,4F457A32FB1D425CBE8835C6690893E1,
RB0120170401183146000,,,,,,,,,,,,,,,,,,,,,,,,"汁物","しじみ汁","","",280,1,0,0,-,0,4F457A32FB1D425CBE8835C6690893E1,
RB0120170401183146000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻650","","",650,1,0,0,-,0,4F457A32FB1D425CBE8835C6690893E1,
RB0120170401183146000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","緑茶ハイ","","",380,4,0,0,-,0,4F457A32FB1D425CBE8835C6690893E1,
RB0120170401183146000,,,,,,,,,,,,,,,,,,,,,,,,"未設定","本日のおすすめ","","",500,1,0,0,-,0,4F457A32FB1D425CBE8835C6690893E1,
RB0120170401183146000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,2,0,0,-,0,4F457A32FB1D425CBE8835C6690893E1,
RB0120170401183146000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","イカ三点盛り","","",800,1,0,0,-,0,4F457A32FB1D425CBE8835C6690893E1,
RB0120170401194452000,2017/04/01,20:24:06,4820,4660,357,0,0,0,0,0,0,0,0,4820,0,0,-9,2,16,00:39:13,"カウンター1，カウンター2",0002,"中山 洋子","揚げ物・煮物","鯛かぶと煮","","",780,1,0,0,-,0,D5196B6724FE481A86969667ECBA1542,"未設定"
RB0120170401194452000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","エビス中瓶","","",580,1,0,0,-,0,D5196B6724FE481A86969667ECBA1542,
RB0120170401194452000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり130","","",130,2,0,0,-,0,D5196B6724FE481A86969667ECBA1542,
RB0120170401194452000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり180","","",180,5,0,0,-,0,D5196B6724FE481A86969667ECBA1542,
RB0120170401194452000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり260","","",260,3,0,0,-,0,D5196B6724FE481A86969667ECBA1542,
RB0120170401194452000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり350","","",350,1,0,0,-,0,D5196B6724FE481A86969667ECBA1542,
RB0120170401194452000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻250","","",250,1,0,0,-,0,D5196B6724FE481A86969667ECBA1542,
RB0120170401194452000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,2,0,0,-,0,D5196B6724FE481A86969667ECBA1542,
RB0120170401190238000,2017/04/01,20:26:06,4060,3760,300,4060,0,0,0,0,0,0,0,0,0,0,0,1,6,01:23:28,"カウンター10",0002,"中山 洋子","ビール","生ビール","","",500,4,0,0,-,0,2F32F62D0E2946899A1A990895E79BE9,"未設定"
RB0120170401190238000,,,,,,,,,,,,,,,,,,,,,,,,"未設定","本日のおすすめ","","",980,1,0,0,-,0,2F32F62D0E2946899A1A990895E79BE9,
RB0120170401190238000,,,,,,,,,,,,,,,,,,,,,,,,"未設定","本日のおすすめ","","",780,1,0,0,-,0,2F32F62D0E2946899A1A990895E79BE9,
000220170401202748157,2017/04/01,20:38:20,900,900,66,0,0,0,0,0,0,0,0,900,0,0,0,1,1,00:00:00,"伝票00020033",0002,"中山 洋子","出前","コスモ","","",900,1,0,0,-,0,84828950679449B19019A14C93C0A93F,"未設定"
RB0120170401191814000,2017/04/01,20:47:52,8520,8040,631,0,0,0,0,0,0,0,0,8520,0,0,-5,3,20,01:29:37,"テーブル3",0002,"中山 洋子","お造り","しまあじ刺","","",780,1,0,0,-,0,FFC3310CF92642FA9D341468DEDEC45B,"未設定"
RB0120170401191814000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","久保田 特別本醸造 千寿","","",680,1,0,0,-,0,FFC3310CF92642FA9D341468DEDEC45B,
RB0120170401191814000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり180","","",180,5,0,0,-,0,FFC3310CF92642FA9D341468DEDEC45B,
RB0120170401191814000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり220","","",220,1,0,0,-,0,FFC3310CF92642FA9D341468DEDEC45B,
RB0120170401191814000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり350","","",350,1,0,0,-,0,FFC3310CF92642FA9D341468DEDEC45B,
RB0120170401191814000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻250","","",250,2,0,0,-,0,FFC3310CF92642FA9D341468DEDEC45B,
RB0120170401191814000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","おすすめ日本酒","","",680,1,0,0,-,0,FFC3310CF92642FA9D341468DEDEC45B,
RB0120170401191814000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","おすすめ日本酒","","",580,1,0,0,-,0,FFC3310CF92642FA9D341468DEDEC45B,
RB0120170401191814000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","エクストラゴールド","","",500,1,0,0,-,0,FFC3310CF92642FA9D341468DEDEC45B,
RB0120170401191814000,,,,,,,,,,,,,,,,,,,,,,,,"デザート","コーヒーゼリーパフェ","","",380,1,0,0,-,0,FFC3310CF92642FA9D341468DEDEC45B,
RB0120170401191814000,,,,,,,,,,,,,,,,,,,,,,,,"ソフトドリンク","カルピス","","",350,1,0,0,-,0,FFC3310CF92642FA9D341468DEDEC45B,
RB0120170401191814000,,,,,,,,,,,,,,,,,,,,,,,,"ウイスキー","フリージングハイボール","","",380,1,0,0,-,0,FFC3310CF92642FA9D341468DEDEC45B,
RB0120170401191814000,,,,,,,,,,,,,,,,,,,,,,,,"未設定","本日のおすすめ","","",980,1,0,0,-,0,FFC3310CF92642FA9D341468DEDEC45B,
RB0120170401191814000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,2,0,0,-,0,FFC3310CF92642FA9D341468DEDEC45B,
RB0120170401184051000,2017/04/01,20:50:15,25120,23260,1860,30000,0,0,0,0,0,0,0,0,4880,0,0,3,29,02:09:24,"テーブル2",0002,"中山 洋子","お造り","荒磯盛","","",5300,1,0,0,-,0,033D353AFF7C48568F6D34F1B0E5A3AF,"未設定"
RB0120170401184051000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","穴子白焼","","",1200,1,0,0,-,0,033D353AFF7C48568F6D34F1B0E5A3AF,
RB0120170401184051000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","銀だら照り焼","","",900,2,0,0,-,0,033D353AFF7C48568F6D34F1B0E5A3AF,
RB0120170401184051000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物・煮物","レンコンはさみ揚","","",650,1,0,0,-,0,033D353AFF7C48568F6D34F1B0E5A3AF,
RB0120170401184051000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物・煮物","げそ磯辺揚","","",650,1,0,0,-,0,033D353AFF7C48568F6D34F1B0E5A3AF,
RB0120170401184051000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物・煮物","たこ唐揚","","",650,1,0,0,-,0,033D353AFF7C48568F6D34F1B0E5A3AF,
RB0120170401184051000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物・煮物","天婦羅盛","","",1200,1,0,0,-,0,033D353AFF7C48568F6D34F1B0E5A3AF,
RB0120170401184051000,,,,,,,,,,,,,,,,,,,,,,,,"にぎり","特上にぎり","","",1850,2,0,0,-,0,033D353AFF7C48568F6D34F1B0E5A3AF,
RB0120170401184051000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","いか塩辛","","",380,1,0,0,-,0,033D353AFF7C48568F6D34F1B0E5A3AF,
RB0120170401184051000,,,,,,,,,,,,,,,,,,,,,,,,"ソフトドリンク","ウーロン茶","","",250,4,0,0,-,0,033D353AFF7C48568F6D34F1B0E5A3AF,
RB0120170401184051000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","生ビール","","",500,2,0,0,-,0,033D353AFF7C48568F6D34F1B0E5A3AF,
RB0120170401184051000,,,,,,,,,,,,,,,,,,,,,,,,"汁物","岩のり汁","","",280,1,0,0,-,0,033D353AFF7C48568F6D34F1B0E5A3AF,
RB0120170401184051000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","八海山 本醸造","","",680,3,0,0,-,0,033D353AFF7C48568F6D34F1B0E5A3AF,
RB0120170401184051000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物・煮物","カレイの煮付け","","",750,1,0,0,-,0,033D353AFF7C48568F6D34F1B0E5A3AF,
RB0120170401184051000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","グレープフルーツサワー","","",380,4,0,0,-,0,033D353AFF7C48568F6D34F1B0E5A3AF,
RB0120170401184051000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,3,0,0,-,0,033D353AFF7C48568F6D34F1B0E5A3AF,
RB0120170401182541000,2017/04/01,21:09:14,13990,13090,1036,20000,0,0,0,0,0,0,0,0,6010,0,0,3,32,02:43:33,"テーブル5",0002,"中山 洋子","お造り","しまあじ刺","","",780,1,0,0,-,0,C2BBB774A7B147389D69A2A951DE612B,"未設定"
RB0120170401182541000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","赤貝刺","","",1200,1,0,0,-,0,C2BBB774A7B147389D69A2A951DE612B,
RB0120170401182541000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","大エビ塩焼","","",1200,1,0,0,-,0,C2BBB774A7B147389D69A2A951DE612B,
RB0120170401182541000,,,,,,,,,,,,,,,,,,,,,,,,"サラダ","シーフードサラダ","","",880,1,0,0,-,0,C2BBB774A7B147389D69A2A951DE612B,
RB0120170401182541000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","生ビール","","",500,3,0,0,-,0,C2BBB774A7B147389D69A2A951DE612B,
RB0120170401182541000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり130","","",130,5,0,0,-,0,C2BBB774A7B147389D69A2A951DE612B,
RB0120170401182541000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり180","","",180,1,0,0,-,0,C2BBB774A7B147389D69A2A951DE612B,
RB0120170401182541000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり220","","",220,1,0,0,-,0,C2BBB774A7B147389D69A2A951DE612B,
RB0120170401182541000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり260","","",260,3,0,0,-,0,C2BBB774A7B147389D69A2A951DE612B,
RB0120170401182541000,,,,,,,,,,,,,,,,,,,,,,,,"ワイン","ハウスワイン赤","","",380,4,0,0,-,0,C2BBB774A7B147389D69A2A951DE612B,
RB0120170401182541000,,,,,,,,,,,,,,,,,,,,,,,,"ウイスキー","ニッカS","","",380,8,0,0,-,0,C2BBB774A7B147389D69A2A951DE612B,
RB0120170401182541000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,3,0,0,-,0,C2BBB774A7B147389D69A2A951DE612B,
RB0120170401201651000,2017/04/01,21:13:43,14220,13370,1053,0,0,0,0,0,0,0,0,14220,0,0,-6,4,20,00:56:51,"カウンター6，カウンター7，カウンター8，カウンター9",0002,"中山 洋子","ビール","生ビール","","",500,2,0,0,-,0,5CAC6C78B6684F06AA3DB1BEA8229DA8,"未設定"
RB0120170401201651000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり130","","",130,2,0,0,-,0,5CAC6C78B6684F06AA3DB1BEA8229DA8,
RB0120170401201651000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり180","","",180,2,0,0,-,0,5CAC6C78B6684F06AA3DB1BEA8229DA8,
RB0120170401201651000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり350","","",350,4,0,0,-,0,5CAC6C78B6684F06AA3DB1BEA8229DA8,
RB0120170401201651000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻650","","",650,1,0,0,-,0,5CAC6C78B6684F06AA3DB1BEA8229DA8,
RB0120170401201651000,,,,,,,,,,,,,,,,,,,,,,,,"未設定","本日のおすすめ","","",3000,2,0,0,-,0,5CAC6C78B6684F06AA3DB1BEA8229DA8,
RB0120170401201651000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","楯野川 純米大吟醸","","",780,1,0,0,-,0,5CAC6C78B6684F06AA3DB1BEA8229DA8,
RB0120170401201651000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,4,0,0,-,0,5CAC6C78B6684F06AA3DB1BEA8229DA8,
RB0120170401201651000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","ヒレ酒","","",700,2,0,0,-,0,5CAC6C78B6684F06AA3DB1BEA8229DA8,
RB0120170401184510000,2017/04/01,21:16:10,21110,19600,1563,0,0,0,0,0,0,0,0,21110,0,0,-9,4,28,02:31:00,"テーブル1",0002,"中山 洋子","お造り","あわび活造り","","",1850,1,0,0,-,0,C15E25ADDBF24586828FDFE0C63A3276,"未設定"
RB0120170401184510000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","活ほっき貝刺","","",780,1,0,0,-,0,C15E25ADDBF24586828FDFE0C63A3276,
RB0120170401184510000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","赤身刺","","",780,1,0,0,-,0,C15E25ADDBF24586828FDFE0C63A3276,
RB0120170401184510000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","銀だら照り焼","","",900,1,0,0,-,0,C15E25ADDBF24586828FDFE0C63A3276,
RB0120170401184510000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","サザエ壺焼","","",780,2,0,0,-,0,C15E25ADDBF24586828FDFE0C63A3276,
RB0120170401184510000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物・煮物","レンコンはさみ揚","","",650,1,0,0,-,0,C15E25ADDBF24586828FDFE0C63A3276,
RB0120170401184510000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","ばくだん納豆","","",1000,3,0,0,-,0,C15E25ADDBF24586828FDFE0C63A3276,
RB0120170401184510000,,,,,,,,,,,,,,,,,,,,,,,,"ソフトドリンク","ウーロン茶","","",250,1,0,0,-,0,C15E25ADDBF24586828FDFE0C63A3276,
RB0120170401184510000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","生ビール","","",500,7,0,0,-,0,C15E25ADDBF24586828FDFE0C63A3276,
RB0120170401184510000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり180","","",180,2,0,0,-,0,C15E25ADDBF24586828FDFE0C63A3276,
RB0120170401184510000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻250","","",250,1,0,0,-,0,C15E25ADDBF24586828FDFE0C63A3276,
RB0120170401184510000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","ウーロンハイ","","",380,1,0,0,-,0,C15E25ADDBF24586828FDFE0C63A3276,
RB0120170401184510000,,,,,,,,,,,,,,,,,,,,,,,,"未設定","本日のおすすめ","","",500,1,0,0,-,0,C15E25ADDBF24586828FDFE0C63A3276,
RB0120170401184510000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,3,0,0,-,0,C15E25ADDBF24586828FDFE0C63A3276,
RB0120170401184510000,,,,,,,,,,,,,,,,,,,,,,,,"にぎり","板長おまかせ10貫","","",3000,1,0,0,-,0,C15E25ADDBF24586828FDFE0C63A3276,
RB0120170401184510000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","ヒレ酒","","",700,1,0,0,-,0,C15E25ADDBF24586828FDFE0C63A3276,
RB0120170401202656000,2017/04/01,21:18:25,6440,6100,477,7000,0,0,0,0,0,0,0,0,560,0,-5,2,15,00:51:28,"カウンター10，カウンター11",0002,"中山 洋子","ビール","アサヒ中瓶","","",500,1,0,0,-,0,CB002A66FA63484FBBD2D06845C8BF81,"未設定"
RB0120170401202656000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり130","","",130,2,0,0,-,0,CB002A66FA63484FBBD2D06845C8BF81,
RB0120170401202656000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり180","","",180,4,0,0,-,0,CB002A66FA63484FBBD2D06845C8BF81,
RB0120170401202656000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり350","","",350,1,0,0,-,0,CB002A66FA63484FBBD2D06845C8BF81,
RB0120170401202656000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻450","","",450,1,0,0,-,0,CB002A66FA63484FBBD2D06845C8BF81,
RB0120170401202656000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","燗酒・冷や2合","","",780,1,0,0,-,0,CB002A66FA63484FBBD2D06845C8BF81,
RB0120170401202656000,,,,,,,,,,,,,,,,,,,,,,,,"割り物","割り物&BS","","",380,2,0,0,-,0,CB002A66FA63484FBBD2D06845C8BF81,
RB0120170401202656000,,,,,,,,,,,,,,,,,,,,,,,,"サワー・カクテル","ウーロンハイ","","",380,1,0,0,-,0,CB002A66FA63484FBBD2D06845C8BF81,
RB0120170401202656000,,,,,,,,,,,,,,,,,,,,,,,,"未設定","本日のおすすめ","","",1000,1,0,0,-,0,CB002A66FA63484FBBD2D06845C8BF81,
RB0120170401202656000,,,,,,,,,,,,,,,,,,,,,,,,"未設定","本日のおすすめ","","",900,1,0,0,-,0,CB002A66FA63484FBBD2D06845C8BF81,
000220170401212029049,2017/04/01,21:24:03,3000,3000,222,3000,0,0,0,0,0,0,0,0,0,0,0,1,1,00:00:00,"伝票00020035",0002,"中山 洋子","出前","お好み(出前)","","",3000,1,0,0,-,0,7401C612142E4D0E9671128545997450,"未設定"
000220170401213122815,2017/04/01,21:31:44,7500,7500,555,7500,0,0,0,0,0,0,0,0,0,0,0,1,1,00:00:00,"伝票00020037",0002,"中山 洋子","出前","出前7500","","",7500,1,0,0,-,0,2EDCDD1DF3BB4A478B5D1E422E105F60,"未設定"
RB0120170401180330000,2017/04/01,21:42:45,21680,20080,1605,22000,0,0,0,0,0,0,0,0,320,0,-6,2,23,03:39:15,"テーブル4",0002,"中山 洋子","お造り","おまかせ刺身盛","","",2900,1,0,0,-,0,F043089BB9984708A305F75F36B27B6E,"未設定"
RB0120170401180330000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","穴子白焼","","",1200,1,0,0,-,0,F043089BB9984708A305F75F36B27B6E,
RB0120170401180330000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","銀だら照り焼","","",900,1,0,0,-,0,F043089BB9984708A305F75F36B27B6E,
RB0120170401180330000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物・煮物","天婦羅盛","","",1200,1,0,0,-,0,F043089BB9984708A305F75F36B27B6E,
RB0120170401180330000,,,,,,,,,,,,,,,,,,,,,,,,"にぎり","おまかせにぎり","","",2600,1,0,0,-,0,F043089BB9984708A305F75F36B27B6E,
RB0120170401180330000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","久保田 特別本醸造 千寿","","",680,2,0,0,-,0,F043089BB9984708A305F75F36B27B6E,
RB0120170401180330000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","イカうに焼","","",780,1,0,0,-,0,F043089BB9984708A305F75F36B27B6E,
RB0120170401180330000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物・煮物","あさり酒煮し","","",650,1,0,0,-,0,F043089BB9984708A305F75F36B27B6E,
RB0120170401180330000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","お新香盛り","","",650,1,0,0,-,0,F043089BB9984708A305F75F36B27B6E,
RB0120170401180330000,,,,,,,,,,,,,,,,,,,,,,,,"サラダ","シーフードサラダ","","",880,1,0,0,-,0,F043089BB9984708A305F75F36B27B6E,
RB0120170401180330000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","生ビール","","",500,4,0,0,-,0,F043089BB9984708A305F75F36B27B6E,
RB0120170401180330000,,,,,,,,,,,,,,,,,,,,,,,,"焼酎ボトル","屋久島","","",2300,1,0,0,-,0,F043089BB9984708A305F75F36B27B6E,
RB0120170401180330000,,,,,,,,,,,,,,,,,,,,,,,,"割り物","割り物&BS","","",380,5,0,0,-,0,F043089BB9984708A305F75F36B27B6E,
RB0120170401180330000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,2,0,0,-,0,F043089BB9984708A305F75F36B27B6E,
RB0120170401201737000,2017/04/01,21:46:13,8510,8200,630,10000,0,0,0,0,0,0,0,0,1490,0,-6,2,11,01:28:36,"カウンター12，カウンター13",0002,"中山 洋子","焼き物","大エビ塩焼","","",1200,1,0,0,-,0,EA638D43838D4920A4AC7A56BBE5600D,"未設定"
RB0120170401201737000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり180","","",180,4,0,0,-,0,EA638D43838D4920A4AC7A56BBE5600D,
RB0120170401201737000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり260","","",260,2,0,0,-,0,EA638D43838D4920A4AC7A56BBE5600D,
RB0120170401201737000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","お好み","","",3000,1,0,0,-,0,EA638D43838D4920A4AC7A56BBE5600D,
RB0120170401201737000,,,,,,,,,,,,,,,,,,,,,,,,"ワイン","ボトル白2000","","",2000,1,0,0,-,0,EA638D43838D4920A4AC7A56BBE5600D,
RB0120170401201737000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,2,0,0,-,0,EA638D43838D4920A4AC7A56BBE5600D,
RB0120170401190213000,2017/04/01,21:52:17,6450,5980,477,0,0,0,0,0,0,0,0,6450,0,0,-8,2,10,02:50:04,"カウンター14，カウンター15",0002,"中山 洋子","焼き物","穴子白焼","","",1200,1,0,0,-,0,3BE1F5902316490EA8C31E44D2D4EAD9,"未設定"
RB0120170401190213000,,,,,,,,,,,,,,,,,,,,,,,,"焼酎ボトル","ジンロ","","",1500,1,0,0,-,0,3BE1F5902316490EA8C31E44D2D4EAD9,
RB0120170401190213000,,,,,,,,,,,,,,,,,,,,,,,,"割り物","割り物&BS","","",380,4,0,0,-,0,3BE1F5902316490EA8C31E44D2D4EAD9,
RB0120170401190213000,,,,,,,,,,,,,,,,,,,,,,,,"未設定","本日のおすすめ","","",650,1,0,0,-,0,3BE1F5902316490EA8C31E44D2D4EAD9,
RB0120170401190213000,,,,,,,,,,,,,,,,,,,,,,,,"未設定","本日のおすすめ","","",350,1,0,0,-,0,3BE1F5902316490EA8C31E44D2D4EAD9,
RB0120170401190213000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","お通し","","",380,2,0,0,-,0,3BE1F5902316490EA8C31E44D2D4EAD9,
RB0120170401182741000,2017/04/01,22:01:52,17930,16910,1328,0,0,0,0,0,0,0,0,17930,0,0,-2,2,33,03:34:11,"カウンター4，カウンター5",0002,"中山 洋子","焼き物","銀だら照り焼","","",900,1,0,0,-,0,26B250D462F3411999CD344233388D48,"未設定"
RB0120170401182741000,,,,,,,,,,,,,,,,,,,,,,,,"にぎり","上にぎり","","",1350,1,0,0,-,0,26B250D462F3411999CD344233388D48,
RB0120170401182741000,,,,,,,,,,,,,,,,,,,,,,,,"にぎり","和牛あぶりにぎりセット","","",1150,1,0,0,-,0,26B250D462F3411999CD344233388D48,
RB0120170401182741000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","生ビール","","",500,1,0,0,-,0,26B250D462F3411999CD344233388D48,
RB0120170401182741000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり180","","",180,6,0,0,-,0,26B250D462F3411999CD344233388D48,
RB0120170401182741000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり220","","",220,4,0,0,-,0,26B250D462F3411999CD344233388D48,
RB0120170401182741000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり260","","",260,2,0,0,-,0,26B250D462F3411999CD344233388D48,
RB0120170401182741000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻250","","",250,1,0,0,-,0,26B250D462F3411999CD344233388D48,
